16,60,0.329,4216790,65
16,61,0.312,4216790,65
16,62,0.301,4216790,65
16,63,0.316,4216790,65
15,52,0.336,4216790,65
12,51,0.309,4216790,65
9,47,0.269,4216790,65
7,37,0.227,4216790,65
5,29,0.151,4216790,65
4,23,0.112,4216790,65
4,21,0.098,4216790,65
5,26,0.092,4216790,65
7,38,0.121,4216790,65
9,46,0.182,4216790,65
12,49,0.237,4216790,65
15,53,0.288,4216790,65
16,59,0.314,4216790,65
16,60,0.327,4216790,65
16,58,0.312,4216790,65
16,57,0.301,4216790,65
16,60,0.282,4216790,65
16,62,0.304,4216790,65
16,61,0.32,4216790,65
16,56,0.321,4216790,65
15,51,0.34,4216790,65
12,49,0.319,4216790,65
9,47,0.264,4216790,65
8,43,0.233,4216790,65
9,47,0.212,4216790,65
12,52,0.238,4216790,65
15,61,0.305,4216790,65
16,66,0.357,4216790,65
16,63,0.367,4216790,65
16,59,0.342,4216790,65
16,53,0.321,4216790,65
16,50,0.296,4216790,65
16,54,0.27,4216790,65
16,60,0.291,4216790,65
16,60,0.302,4216790,65
15,55,0.311,4216790,65
12,48,0.29,4216790,65
9,42,0.264,4216790,65
8,33,0.229,4216790,65
9,36,0.186,4216790,65
12,44,0.204,4216790,65
16,61,0.254,4216790,65
20,77,0.338,4216790,65
24,88,0.447,4216790,65
29,106,0.509,4216790,65
36,122,6.917,4216790,65
44,152,0.816,4216790,65
51,191,1.036,4216790,65
58,225,1.351,4216790,65
68,263,1.591,4216790,65
79,298,2.165,4216790,65
88,327,2.277,4216790,65
95,356,3.305,4216790,65
7,61,0.207,1695558599,91
28,173,2.557,1695558599,91
78,373,1.998,1695558599,91
168,679,4.873,1695558599,91
305,1118,9.108,1695558599,91
501,1726,17.22,1695558599,91
778,2504,26.373,1695558599,91
1142,3444,48.751,1695558599,91
1567,4537,61.461,1695558599,91
2035,5726,88.108,1695558599,91
2564,7011,121.571,1695558599,91
3149,8299,166.155,1695558599,91
3716,9630,182.09,1695558599,91
4216,10844,186.229,1695558599,91
4682,11882,213.225,1695558599,91
5110,12815,243.922,1695558599,91
5413,13556,303.974,1695558599,91
5558,14011,361.074,1695558599,91
5600,14151,327.734,1695558599,91
5557,14170,309.981,1695558599,91
5399,13941,294.196,1695558599,91
5133,13569,301.17,1695558599,91
4801,13099,322.66,1695558599,91
4451,12535,264.085,1695558599,91
4120,11894,266.375,1695558599,91
3802,11412,304.231,1695558599,91
3493,11122,309.74,1695558599,91
3243,10749,229.794,1695558599,91
3082,10420,276.362,1695558599,91
2974,10366,205.829,1695558599,91
2895,10522,755.211,1695558599,91
2857,10485,177.471,1695558599,91
2854,10341,228.943,1695558599,91
2864,10416,219.651,1695558599,91
2867,10500,320.76,1695558599,91
2840,10297,178.835,1695558599,91
2774,9936,237.64,1695558599,91
2679,9569,159.351,1695558599,91
2559,9106,187.485,1695558599,91
2397,8586,141.338,1695558599,91
2181,7944,132.258,1695558599,91
1944,7107,192.2,1695558599,91
1729,6389,104.727,1695558599,91
1524,5887,127.659,1695558599,91
1307,5302,82.727,1695558599,91
1121,4632,71.48,1695558599,91
1005,4233,61.341,1695558599,91
927,4023,60.311,1695558599,91
866,3763,51.26,1695558599,91
850,3613,47.639,1695558599,91
887,3625,46.847,1695558599,91
943,3667,47.957,1695558599,91
998,3718,48.5,1695558599,91
1066,3869,50.337,1695558599,91
1146,4060,89.577,1695558599,91
1210,4163,96.15,1695558599,91
1247,4264,59.995,1695558599,91
1272,4406,69.986,1695558599,91
1289,4492,63.242,1695558599,91
1285,4502,64.012,1695558599,91
1259,4505,64.755,1695558599,91
1227,4497,64.395,1695558599,91
1203,4459,63.744,1695558599,91
1186,4363,63.532,1695558599,91
1170,4214,62.755,1695558599,91
1163,4056,61.664,1695558599,91
1173,3927,60.831,1695558599,91
1193,3802,67.768,1695558599,91
1219,3641,59.661,1695558599,91
1250,3497,57.979,1695558599,91
1276,3399,66.312,1695558599,91
1292,3327,77.175,1695558599,91
1303,3222,54.23,1695558599,91
1306,3138,70.161,1695558599,91
1291,3110,52.087,1695558599,91
1261,3108,49.982,1695558599,91
1233,3132,50.112,1695558599,91
1222,3189,49.612,1695558599,91
1227,3309,54.959,1695558599,91
1239,3472,70.018,1695558599,91
1268,3660,63.313,1695558599,91
1330,3857,55.381,1695558599,91
1416,4101,58.007,1695558599,91
1508,4394,62.132,1695558599,91
1606,4686,101.802,1695558599,91
1715,4962,71.71,1695558599,91
1821,5273,81.116,1695558599,91
1908,5546,81.87,1695558599,91
1979,5770,87.078,1695558599,91
2038,6029,92.441,1695558599,91
2072,6246,115.052,1695558599,91
2073,6344,101.414,1695558599,91
2060,6372,103.012,1695558599,91
2049,6399,103.915,1695558599,91
2023,6373,103.803,1695558599,91
1969,6249,102.359,1695558599,91
1913,6121,103.646,1695558599,91
1873,5925,95.861,1695558599,91
1824,5624,105.651,1695558599,91
1745,5315,85.806,1695558599,91
1654,5060,87.966,1695558599,91
1570,4728,72.413,1695558599,91
1481,4315,65.871,1695558599,91
1371,3910,57.876,1695558599,91
1243,3576,52.74,1695558599,91
1110,3250,46.741,1695558599,91
986,2919,41.318,1695558599,91
877,2598,35.874,1695558599,91
775,2413,31.901,1695558599,91
681,2317,31.791,1695558599,91
614,2192,26.834,1695558599,91
578,2079,61.512,1695558599,91
557,2081,25.207,1695558599,91
544,2131,24.194,1695558599,91
543,2121,24.294,1695558599,91
555,2094,24.795,1695558599,91
576,2120,24.885,1695558599,91
595,2161,24.844,1695558599,91
601,2149,24.898,1695558599,91
596,2071,24.46,1695558599,91
587,1989,23.299,1695558599,91
573,1931,22.127,1695558599,91
546,1890,21.298,1695558599,91
503,1774,20.223,1695558599,91
456,1625,18.944,1695558599,91
416,1542,17.032,1695558599,91
379,1507,16.088,1695558599,91
344,1474,15.465,1695558599,91
324,1438,15.463,1695558599,91
326,1449,14.852,1695558599,91
340,1507,15.617,1695558599,91
360,1567,16.57,1695558599,91
392,1659,17.545,1695558599,91
435,1780,56.534,1695558599,91
476,1874,21.841,1695558599,91
510,1971,22.169,1695558599,91
545,2090,23.41,1695558599,91
578,2186,25.545,1695558599,91
595,2218,27.357,1695558599,91
595,2257,27.322,1695558599,91
588,2304,103.934,1695558599,91
579,2330,28.82,1695558599,91
565,2303,45.408,1695558599,91
544,2223,27.685,1695558599,91
524,2148,26.275,1695558599,91
514,2107,25.532,1695558599,91
512,2038,25.228,1695558599,91
514,1941,24.432,1695558599,91
522,1864,24.137,1695558599,91
536,1824,23.388,1695558599,91
554,1792,23.381,1695558599,91
576,1735,23.992,1695558599,91
595,1688,22.605,1695558599,91
601,1660,22.491,1695558599,91
596,1625,22.483,1695558599,91
588,1577,21.395,1695558599,91
579,1552,21.049,1695558599,91
565,1551,20.884,1695558599,91
545,1548,39.58,1695558599,91
530,1583,19.981,1695558599,91
533,1639,19.851,1695558599,91
555,1741,97.337,1695558599,91
595,1941,29.069,1695558599,91
663,2215,62.305,1695558599,91
766,2546,29.879,1695558599,91
898,2934,34.791,1695558599,91
1055,3414,60.08,1695558599,91
1236,3950,50.259,1695558599,91
1428,4512,58.022,1695558599,91
1610,5020,67.042,1695558599,91
1778,5477,149.887,1695558599,91
1939,5908,85.16,1695558599,91
2076,6264,200.381,1695558599,91
2162,6531,97.949,1695558599,91
2205,6696,102.428,1695558599,91
2232,6790,114.863,1695558599,91
2241,6790,104.147,1695558599,91
2220,6720,103.533,1695558599,91
2179,6669,122.45,1695558599,91
2138,6569,99.686,1695558599,91
2113,6461,96.886,1695558599,91
2104,6350,133.584,1695558599,91
2099,6342,96.677,1695558599,91
2097,6374,93.688,1695558599,91
2112,6399,93.939,1695558599,91
2152,6444,95.09,1695558599,91
2201,6532,96.888,1695558599,91
2232,6703,97.478,1695558599,91
2241,6811,99.305,1695558599,91
2246,6850,101.034,1695558599,91
2245,6883,100.685,1695558599,91
2212,6871,118.377,1695558599,91
2141,6786,97.863,1695558599,91
2049,6638,171.147,1695558599,91
1951,6440,91.086,1695558599,91
1851,6194,86.254,1695558599,91
1733,5915,81.435,1695558599,91
1594,5619,76.582,1695558599,91
1467,5316,71.07,1695558599,91
1363,4978,65.874,1695558599,91
1256,4615,61.835,1695558599,91
1145,4280,56.57,1695558599,91
1055,3920,87.411,1695558599,91
986,3555,46.988,1695558599,91
923,3210,41.757,1695558599,91
865,2919,38.037,1695558599,91
809,2653,33.673,1695558599,91
751,2368,30.156,1695558599,91
696,2112,27.45,1695558599,91
643,1889,23.83,1695558599,91
584,1688,21.295,1695558599,91
515,1499,18.659,1695558599,91
445,1275,16.098,1695558599,91
384,1099,13.35,1695558599,91
324,962,11.295,1695558599,91
260,836,9.591,1695558599,91
208,709,7.856,1695558599,91
176,608,6.521,1695558599,91
153,554,5.757,1695558599,91
137,530,5.18,1695558599,91
136,519,4.827,1695558599,91
149,535,4.866,1695558599,91
167,568,5.088,1695558599,91
186,602,5.418,1695558599,91
209,644,6.095,1695558599,91
233,682,6.771,1695558599,91
250,715,9.755,1695558599,91
261,746,7.602,1695558599,91
272,769,7.903,1695558599,91
281,784,8.234,1695558599,91
281,794,8.34,1695558599,91
271,777,8.243,1695558599,91
257,779,8.009,1695558599,91
245,804,7.961,1695558599,91
235,808,8.058,1695558599,91
225,803,8.129,1695558599,91
219,800,8.06,1695558599,91
221,785,7.874,1695558599,91
229,763,7.864,1695558599,91
240,738,7.875,1695558599,91
250,725,7.751,1695558599,91
256,723,8.155,1695558599,91
262,710,7.611,1695558599,91
272,695,7.508,1695558599,91
281,689,7.664,1695558599,91
281,683,7.567,1695558599,91
271,679,7.539,1695558599,91
257,675,7.407,1695558599,91
245,675,7.271,1695558599,91
235,671,7.168,1695558599,91
226,684,16.406,1695558599,91
225,723,7.411,1695558599,91
238,768,7.323,1695558599,91
261,816,7.646,1695558599,91
289,896,8.453,1695558599,91
322,1010,9.299,1695558599,91
361,1145,10.502,1695558599,91
405,1264,20.677,1695558599,91
455,1356,51.224,1695558599,91
513,1483,16.323,1695558599,91
575,1647,18.692,1695558599,91
632,1851,21.408,1695558599,91
678,2074,24.465,1695558599,91
718,2234,27.713,1695558599,91
757,2380,30.245,1695558599,91
783,2505,32.125,1695558599,91
786,2582,34.15,1695558599,91
780,2603,34.423,1695558599,91
778,2569,34.775,1695558599,91
768,2504,34.595,1695558599,91
735,2405,50.416,1695558599,91
685,2263,31.201,1695558599,91
632,2101,27.807,1695558599,91
579,1883,25.409,1695558599,91
522,1654,40.369,1695558599,91
458,1517,19.755,1695558599,91
392,1412,16.693,1695558599,91
338,1275,14.689,1695558599,91
300,1167,13.008,1695558599,91
268,1117,11.952,1695558599,91
241,1091,11.323,1695558599,91
228,1036,10.843,1695558599,91
230,984,10.32,1695558599,91
240,968,10.101,1695558599,91
250,973,10.246,1695558599,91
256,967,10.37,1695558599,91
262,936,10.453,1695558599,91
272,913,10.479,1695558599,91
281,911,10.529,1695558599,91
281,908,10.724,1695558599,91
271,883,10.588,1695558599,91
256,836,10.043,1695558599,91
239,785,9.033,1695558599,91
217,745,8.354,1695558599,91
189,709,7.765,1695558599,91
164,661,7.053,1695558599,91
148,596,80.929,1695558599,91
137,563,6.384,1695558599,91
131,568,5.963,1695558599,91
135,594,6.055,1695558599,91
149,622,6.391,1695558599,91
167,649,6.83,1695558599,91
186,696,7.56,1695558599,91
209,741,8.565,1695558599,91
233,781,9.487,1695558599,91
250,825,11.328,1695558599,91
261,870,84.947,1695558599,91
272,905,11.864,1695558599,91
281,921,30.527,1695558599,91
281,923,12.206,1695558599,91
271,904,11.601,1695558599,91
257,890,11.097,1695558599,91
245,888,10.725,1695558599,91
235,871,10.569,1695558599,91
225,852,10.47,1695558599,91
219,840,10.292,1695558599,91
221,820,10.249,1695558599,91
229,807,45.431,1695558599,91
240,791,10.206,1695558599,91
250,786,9.765,1695558599,91
256,783,9.661,1695558599,91
262,778,9.945,1695558599,91
272,777,9.92,1695558599,91
281,773,10.02,1695558599,91
281,770,9.751,1695558599,91
271,767,9.781,1695558599,91
257,758,9.438,1695558599,91
245,740,9.161,1695558599,91
235,729,9.012,1695558599,91
226,751,8.946,1695558599,91
225,807,9.111,1695558599,91
239,873,9.462,1695558599,91
267,958,10.542,1695558599,91
308,1094,12.531,1695558599,91
364,1272,14.277,1695558599,91
434,1495,16.783,1695558599,91
516,1711,20.418,1695558599,91
615,1940,24.503,1695558599,91
736,2218,29.801,1695558599,91
870,2545,34.486,1695558599,91
1002,2901,40.387,1695558599,91
1136,3236,47.785,1695558599,91
1289,3583,53.884,1695558599,91
1455,3900,60.811,1695558599,91
1608,4211,67.499,1695558599,91
1740,4492,72.828,1695558599,91
1870,4783,149.629,1695558599,91
2004,4974,84.364,1695558599,91
2114,5162,87.335,1695558599,91
2182,5287,126.573,1695558599,91
2227,5414,93.665,1695558599,91
2269,5499,95.097,1695558599,91
2300,5582,106.153,1695558599,91
2311,5678,98.925,1695558599,91
2311,5761,99.37,1695558599,91
2309,5838,176.419,1695558599,91
2316,5882,100.367,1695558599,91
2342,5998,129.044,1695558599,91
2373,6147,1258.26,1695558599,91
2395,6264,104.427,1695558599,91
2425,6362,121.964,1695558599,91
2478,6460,177.926,1695558599,91
2533,6593,109.137,1695558599,91
2558,6674,108.257,1695558599,91
2553,6656,110.166,1695558599,91
2539,6547,108.479,1695558599,91
2512,6424,107.723,1695558599,91
2445,6241,105.212,1695558599,91
2332,6008,102.139,1695558599,91
2197,5660,97.191,1695558599,91
2059,5318,91.264,1695558599,91
1915,4998,85.352,1695558599,91
1756,4673,79.212,1695558599,91
1592,4343,72.537,1695558599,91
1450,3984,66.123,1695558599,91
1334,3693,64.348,1695558599,91
1224,3448,55.279,1695558599,91
1121,3204,50.925,1695558599,91
1043,2993,45.613,1695558599,91
990,2820,42.49,1695558599,91
953,2702,39.874,1695558599,91
928,2640,38.254,1695558599,91
908,2589,37.736,1695558599,91
892,2514,40.577,1695558599,91
882,2420,34.474,1695558599,91
874,2389,33.764,1695558599,91
862,2352,32.907,1695558599,91
836,2290,32.235,1695558599,91
801,2216,31.066,1695558599,91
771,2171,29.66,1695558599,91
739,2150,29.076,1695558599,91
697,2087,28.59,1695558599,91
658,2001,26.906,1695558599,91
630,1903,25.667,1695558599,91
604,1856,24.603,1695558599,91
580,1829,23.677,1695558599,91
566,1826,58.931,1695558599,91
563,1845,23.432,1695558599,91
570,1858,23.266,1695558599,91
586,1894,23.671,1695558599,91
612,1915,24.222,1695558599,91
645,1914,24.826,1695558599,91
672,1931,25.115,1695558599,91
690,1938,24.811,1695558599,91
708,1946,25.369,1695558599,91
725,1965,25.837,1695558599,91
732,1987,25.89,1695558599,91
726,1985,26.03,1695558599,91
712,1979,25.777,1695558599,91
696,1968,25.866,1695558599,91
678,1951,25.451,1695558599,91
655,1941,25.135,1695558599,91
634,1938,24.574,1695558599,91
630,1970,24.443,1695558599,91
646,2031,24.508,1695558599,91
675,2119,25.277,1695558599,91
711,2220,27.726,1695558599,91
749,2341,28.147,1695558599,91
790,2464,29.008,1695558599,91
833,2544,30.943,1695558599,91
870,2575,32.129,1695558599,91
896,2614,32.671,1695558599,91
908,2640,33.283,1695558599,91
905,2626,106.83,1695558599,91
890,2585,34.818,1695558599,91
863,2536,42.902,1695558599,91
819,2508,33.05,1695558599,91
762,2411,32.083,1695558599,91
708,2283,29.799,1695558599,91
663,2169,27.982,1695558599,91
620,2040,26.474,1695558599,91
581,1912,23.976,1695558599,91
553,1838,22.07,1695558599,91
532,1763,56.503,1695558599,91
513,1652,20.352,1695558599,91
497,1545,18.412,1695558599,91
483,1498,17.358,1695558599,91
467,1467,17.22,1695558599,91
450,1411,17.049,1695558599,91
438,1348,16.844,1695558599,91
430,1294,25.557,1695558599,91
416,1239,16.085,1695558599,91
395,1198,15.478,1695558599,91
381,1185,14.885,1695558599,91
379,1155,14.718,1695558599,91
376,1090,14.44,1695558599,91
363,1043,13.335,1695558599,91
346,992,12.751,1695558599,91
332,910,49.266,1695558599,91
318,821,10.889,1695558599,91
298,734,9.423,1695558599,91
271,659,8.25,1695558599,91
241,595,7.291,1695558599,91
213,534,6.533,1695558599,91
186,472,5.776,1695558599,91
155,430,5.078,1695558599,91
124,395,4.383,1695558599,91
104,359,3.786,1695558599,91
97,334,3.538,1695558599,91
96,340,3.513,1695558599,91
96,340,3.473,1695558599,91
97,330,3.286,1695558599,91
102,313,3.169,1695558599,91
112,303,3.095,1695558599,91
122,310,3.191,1695558599,91
127,314,3.31,1695558599,91
128,306,3.381,1695558599,91
128,302,3.371,1695558599,91
127,305,3.352,1695558599,91
122,294,3.336,1695558599,91
112,275,3.216,1695558599,91
101,253,2.942,1695558599,91
91,230,2.611,1695558599,91
79,209,2.358,1695558599,91
65,203,2.139,1695558599,91
54,199,1.912,1695558599,91
49,193,1.739,1695558599,91
49,194,1.752,1695558599,91
54,203,1.868,1695558599,91
65,210,1.917,1695558599,91
79,218,2.02,1695558599,91
91,238,2.228,1695558599,91
101,271,2.61,1695558599,91
112,299,3.078,1695558599,91
122,319,3.496,1695558599,91
127,336,3.663,1695558599,91
128,332,3.691,1695558599,91
128,332,3.73,1695558599,91
127,336,3.745,1695558599,91
122,327,3.743,1695558599,91
112,313,3.581,1695558599,91
102,311,3.325,1695558599,91
97,319,3.28,1695558599,91
96,320,3.388,1695558599,91
96,310,3.511,1695558599,91
96,300,3.476,1695558599,91
97,290,3.368,1695558599,91
102,288,3.181,1695558599,91
112,292,3.095,1695558599,91
122,290,3.204,1695558599,91
127,294,3.302,1695558599,91
128,292,3.337,1695558599,91
128,293,3.36,1695558599,91
127,298,3.322,1695558599,91
122,294,3.435,1695558599,91
112,295,3.451,1695558599,91
102,289,3.236,1695558599,91
97,278,3.08,1695558599,91
96,268,3.071,1695558599,91
97,283,3.058,1695558599,91
102,326,3.162,1695558599,91
114,382,3.535,1695558599,91
135,432,4.134,1695558599,91
167,489,4.855,1695558599,91
209,586,5.692,1695558599,91
255,702,6.696,1695558599,91
300,807,8.156,1695558599,91
347,890,9.698,1695558599,91
399,971,11.107,1695558599,91
447,1051,12.865,1695558599,91
482,1134,14.262,1695558599,91
510,1210,15.823,1695558599,91
541,1299,16.571,1695558599,91
574,1382,17.855,1695558599,91
603,1468,19.256,1695558599,91
627,1579,20.346,1695558599,91
650,1710,21.816,1695558599,91
680,1824,22.829,1695558599,91
719,1926,24.19,1695558599,91
754,2061,25.54,1695558599,91
773,2213,27.95,1695558599,91
784,2316,29.172,1695558599,91
801,2369,30.398,1695558599,91
817,2422,32.921,1695558599,91
815,2466,31.441,1695558599,91
796,2458,31.028,1695558599,91
772,2413,30.783,1695558599,91
747,2365,30.13,1695558599,91
716,2274,28.379,1695558599,91
673,2137,26.619,1695558599,91
623,2021,25.426,1695558599,91
581,1910,23.528,1695558599,91
550,1796,21.642,1695558599,91
517,1716,20.318,1695558599,91
481,1669,19.089,1695558599,91
456,1622,18.381,1695558599,91
443,1566,17.652,1695558599,91
431,1583,17.673,1695558599,91
415,1619,17.519,1695558599,91
396,1577,16.882,1695558599,91
377,1480,15.99,1695558599,91
360,1419,14.942,1695558599,91
343,1344,13.841,1695558599,91
322,1245,13.148,1695558599,91
296,1149,12.125,1695558599,91
269,1023,11.076,1695558599,91
243,916,10.001,1695558599,91
213,844,8.967,1695558599,91
177,747,7.959,1695558599,91
144,610,6.664,1695558599,91
119,495,5.414,1695558599,91
95,420,4.319,1695558599,91
71,350,3.581,1695558599,91
55,293,2.927,1695558599,91
49,270,2.506,1695558599,91
49,264,2.24,1695558599,91
54,268,2.177,1695558599,91
65,285,2.315,1695558599,91
79,306,2.576,1695558599,91
91,322,2.707,1695558599,91
101,354,2.909,1695558599,91
112,397,3.43,1695558599,91
122,423,3.998,1695558599,91
127,428,4.159,1695558599,91
128,422,4.144,1695558599,91
128,433,4.187,1695558599,91
127,448,4.265,1695558599,91
122,442,4.304,1695558599,91
112,422,4.122,1695558599,91
102,410,3.832,1695558599,91
97,413,3.75,1695558599,91
96,415,3.867,1695558599,91
96,399,4.075,1695558599,91
96,373,3.964,1695558599,91
97,356,3.745,1695558599,91
102,349,3.538,1695558599,91
112,347,3.458,1695558599,91
122,344,3.62,1695558599,91
127,346,3.779,1695558599,91
128,340,3.812,1695558599,91
128,332,3.759,1695558599,91
127,331,3.668,1695558599,91
122,331,3.554,1695558599,91
112,342,3.598,1695558599,91
102,338,3.593,1695558599,91
97,321,3.304,1695558599,91
96,309,3.213,1695558599,91
97,327,3.124,1695558599,91
102,367,3.123,1695558599,91
113,417,3.376,1695558599,91
129,466,3.935,1695558599,91
149,521,4.505,1695558599,91
172,601,4.939,1695558599,91
196,714,5.645,1695558599,91
220,819,6.81,1695558599,91
245,899,8.316,1695558599,91
273,973,9.715,1695558599,91
302,1059,11.095,1695558599,91
324,1150,12.95,1695558599,91
336,1236,14.368,1695558599,91
347,1305,15.654,1695558599,91
362,1341,16.789,1695558599,91
370,1336,17.327,1695558599,91
362,1326,17.487,1695558599,91
346,1299,17.519,1695558599,91
332,1220,91.753,1695558599,91
318,1117,16.43,1695558599,91
298,1013,14.098,1695558599,91
271,922,12.589,1695558599,91
241,826,11.007,1695558599,91
213,717,9.701,1695558599,91
186,617,8.431,1695558599,91
155,554,7.282,1695558599,91
124,498,6.2,1695558599,91
104,442,5.229,1695558599,91
97,423,4.827,1695558599,91
96,448,4.992,1695558599,91
96,461,5.079,1695558599,91
97,452,4.92,1695558599,91
102,448,4.72,1695558599,91
112,459,4.778,1695558599,91
122,473,5.023,1695558599,91
127,476,5.305,1695558599,91
128,460,5.433,1695558599,91
128,438,5.316,1695558599,91
127,432,5.208,1695558599,91
122,436,5.165,1695558599,91
112,420,5.045,1695558599,91
101,381,4.654,1695558599,91
91,343,4.035,1695558599,91
79,321,3.57,1695558599,91
65,305,3.233,1695558599,91
54,292,2.985,1695558599,91
49,293,2.812,1695558599,91
49,295,2.78,1695558599,91
54,302,2.937,1695558599,91
65,322,3.134,1695558599,91
79,349,3.432,1695558599,91
91,378,3.799,1695558599,91
101,423,4.375,1695558599,91
112,469,5.227,1695558599,91
122,492,5.9,1695558599,91
127,502,6.088,1695558599,91
128,509,6.102,1695558599,91
128,525,6.141,1695558599,91
127,533,6.3,1695558599,91
122,519,6.263,1695558599,91
112,491,5.928,1695558599,91
102,466,5.44,1695558599,91
97,460,5.052,1695558599,91
96,457,5.136,1695558599,91
96,433,5.264,1695558599,91
96,405,5.231,1695558599,91
97,393,4.881,1695558599,91
102,395,4.616,1695558599,91
112,403,4.641,1695558599,91
122,401,4.816,1695558599,91
127,398,4.96,1695558599,91
128,393,5.164,1695558599,91
128,387,5.047,1695558599,91
127,386,4.897,1695558599,91
122,384,4.904,1695558599,91
112,389,4.836,1695558599,91
102,376,4.646,1695558599,91
97,352,4.499,1695558599,91
96,345,4.332,1695558599,91
97,376,4.335,1695558599,91
102,427,4.563,1695558599,91
114,487,5.01,1695558599,91
135,563,5.931,1695558599,91
167,668,7.315,1695558599,91
209,800,8.853,1695558599,91
255,951,10.444,1695558599,91
301,1110,12.747,1695558599,91
353,1272,15.753,1695558599,91
418,1444,18.511,1695558599,91
489,1624,21.64,1695558599,91
554,1809,24.912,1695558599,91
617,2014,28.273,1695558599,91
695,2226,108.113,1695558599,91
793,2453,37.327,1695558599,91
898,2696,39.903,1695558599,91
1002,2954,44.282,1695558599,91
1118,3284,121.202,1695558599,91
1262,3637,54.18,1695558599,91
1425,4024,60.47,1695558599,91
1583,4425,68.511,1695558599,91
1728,4868,76.059,1695558599,91
1873,5299,227.284,1695558599,91
2023,5670,96.181,1695558599,91
2156,6066,101.688,1695558599,91
2252,6423,182.205,1695558599,91
2323,6716,116.441,1695558599,91
2389,6951,121.528,1695558599,91
2445,7182,200.534,1695558599,91
2483,7403,130.735,1695558599,91
2509,7653,143.317,1695558599,91
2531,7819,357.93,1695558599,91
2561,8005,213.665,1695558599,91
2604,8219,139.36,1695558599,91
2646,8433,141.473,1695558599,91
2677,8570,180.49,1695558599,91
2709,8648,223.827,1695558599,91
2751,8715,146.396,1695558599,91
2785,8797,146.761,1695558599,91
2786,8816,148.119,1695558599,91
2756,8733,146.537,1695558599,91
2715,8608,145.539,1695558599,91
2659,8449,142.241,1695558599,91
2565,8187,138.471,1695558599,91
2435,7886,133.405,1695558599,91
2289,7585,126.898,1695558599,91
2139,7186,120.616,1695558599,91
1991,6764,189.068,1695558599,91
1838,6404,105.07,1695558599,91
1681,6058,98.174,1695558599,91
1548,5680,90.759,1695558599,91
1446,5368,84.154,1695558599,91
1354,5092,80.132,1695558599,91
1274,4836,74.678,1695558599,91
1221,4594,69.377,1695558599,91
1188,4383,66.146,1695558599,91
1165,4247,63.689,1695558599,91
1151,4121,70.435,1695558599,91
1137,3990,59.469,1695558599,91
1119,3871,57.074,1695558599,91
1101,3758,54.725,1695558599,91
1082,3676,53.871,1695558599,91
1058,3589,52.253,1695558599,91
1017,3480,50.847,1695558599,91
961,3341,47.866,1695558599,91
910,3224,45.699,1695558599,91
863,3152,43.906,1695558599,91
810,3047,42.052,1695558599,91
764,2907,40.351,1695558599,91
735,2812,38.636,1695558599,91
715,2733,37.909,1695558599,91
705,2663,36.888,1695558599,91
710,2626,182.524,1695558599,91
726,2618,37.762,1695558599,91
747,2633,36.555,1695558599,91
769,2658,36.702,1695558599,91
795,2656,37.212,1695558599,91
824,2631,38.2,1695558599,91
843,2633,37.858,1695558599,91
850,2632,37.779,1695558599,91
857,2623,38.468,1695558599,91
865,2582,37.552,1695558599,91
865,2547,37.374,1695558599,91
855,2556,37.038,1695558599,91
842,2583,36.552,1695558599,91
835,2628,37.3,1695558599,91
835,2664,146.319,1695558599,91
837,2705,37.907,1695558599,91
846,2757,37.455,1695558599,91
870,2837,37.493,1695558599,91
903,2927,39.265,1695558599,91
937,3002,39.957,1695558599,91
970,3065,40.926,1695558599,91
998,3132,41.73,1695558599,91
1020,3214,42.289,1695558599,91
1039,3283,43.253,1695558599,91
1053,3321,43.655,1695558599,91
1054,3327,44.053,1695558599,91
1038,3325,44.003,1695558599,91
1012,3334,64.082,1695558599,91
987,3333,44.322,1695558599,91
969,3333,45.39,1695558599,91
957,3355,45.648,1695558599,91
952,3382,46.396,1695558599,91
959,3428,47.4,1695558599,91
979,3495,48.606,1695558599,91
1004,3551,49.739,1695558599,91
1024,3584,50.49,1695558599,91
1039,3651,50.812,1695558599,91
1051,3660,51.713,1695558599,91
1058,3585,51.583,1695558599,91
1057,3517,50.029,1695558599,91
1045,3434,48.811,1695558599,91
1019,3339,47.321,1695558599,91
979,3232,123.126,1695558599,91
932,3083,54.051,1695558599,91
880,2952,42.603,1695558599,91
816,2832,224.974,1695558599,91
748,2667,38.925,1695558599,91
697,2523,34.882,1695558599,91
665,2393,178.736,1695558599,91
639,2280,30.892,1695558599,91
610,2177,28.32,1695558599,91
580,2068,100.677,1695558599,91
558,1962,25.083,1695558599,91
541,1844,22.74,1695558599,91
519,1716,20.441,1695558599,91
492,1612,19.04,1695558599,91
463,1534,17.917,1695558599,91
434,1444,16.843,1695558599,91
406,1353,16.02,1695558599,91
373,1272,15.087,1695558599,91
337,1198,13.769,1695558599,91
311,1117,12.603,1695558599,91
294,1058,11.822,1695558599,91
276,1019,11.261,1695558599,91
257,978,10.602,1695558599,91
242,955,9.917,1695558599,91
235,948,9.764,1695558599,91
238,943,9.954,1695558599,91
248,952,10.131,1695558599,91
260,977,10.005,1695558599,91
272,989,10.215,1695558599,91
282,1006,10.435,1695558599,91
290,1060,10.612,1695558599,91
297,1088,11.199,1695558599,91
298,1090,11.645,1695558599,91
295,1100,11.723,1695558599,91
293,1092,12.002,1695558599,91
288,1088,12.066,1695558599,91
280,1095,11.961,1695558599,91
271,1089,11.941,1695558599,91
