rsol,17433157278,1654364
iv,1.6927719116210938e-05,249054404608
iv,1.6927719116210938e-05,249054404608
iv,2.0265579223632812e-05,249054404608
iv,2.002716064453125e-05,249054404608
iv,2.0742416381835938e-05,249054404608
iv,2.09808349609375e-05,249054404608
iv,2.1457672119140625e-05,249054404608
iv,2.1696090698242188e-05,249054404608
iv,2.2172927856445312e-05,249054404608
iv,2.2411346435546875e-05,249054404608
iv,2.2411346435546875e-05,249054404608
iv,2.288818359375e-05,249054404608
iv,2.3365020751953125e-05,249054404608
ie,3.504753112792969e-05,249054404608
ie,1.5497207641601562e-05,249054404608
ie,2.4080276489257812e-05,249054404608
ie,1.1682510375976562e-05,249054404608
ie,2.7894973754882812e-05,249054404608
ie,2.3365020751953125e-05,249054404608
ie,1.1205673217773438e-05,249054404608
ie,3.6716461181640625e-05,249054404608
ie,1.7642974853515625e-05,249054404608
ie,1.8358230590820312e-05,249054404608
ie,3.24249267578125e-05,249054404608
ie,5.1021575927734375e-05,249054404608
ie,3.147125244140625e-05,249054404608
ie,2.8848648071289062e-05,249054404608
ie,1.8358230590820312e-05,249054404608
ie,1.7642974853515625e-05,249054404608
ie,2.8371810913085938e-05,249054404608
ie,1.9788742065429688e-05,249054404608
ie,3.504753112792969e-05,249054404608
ie,7.724761962890625e-05,249054404608
ie,0.00011777877807617188,249054404608
ie,6.699562072753906e-05,249054404608
ie,0.00012969970703125,249054404608
ie,0.0001285076141357422,249054404608
ie,0.0003955364227294922,249054920704
ie,0.00012755393981933594,249054920704
ie,0.00019812583923339844,249054920704
ie,0.0002315044403076172,249054920704
ie,0.00017690658569335938,249054920704
ie,0.00028061866760253906,249054920704
ie,0.0002663135528564453,249054920704
ie,0.0011560916900634766,249055436800
ie,9.703636169433594e-05,249055436800
ie,0.0003330707550048828,249055436800
ie,0.0005996227264404297,249055436800
ie,0.000885009765625,249055436800
ie,0.001064300537109375,249055952896
ie,0.002035856246948242,249056985088
ie,0.0010161399841308594,249056985088
ie,0.000896453857421875,249056985088
ie,0.0024862289428710938,249057501184
ie,0.0006947517395019531,249057501184
ie,0.00410914421081543,249060081664
ie,0.0018472671508789062,249060081664
ie,0.002835988998413086,249060081664
ie,0.0025539398193359375,249060081664
ie,0.00444793701171875,249060597760
ie,0.004072427749633789,249060597760
ie,0.008139848709106445,249064845312
ie,0.002494335174560547,249065361408
ie,0.0035789012908935547,249065361408
ie,0.0055446624755859375,249065361408
ie,0.003620624542236328,249065361408
ie,0.006483554840087891,249065877504
ie,0.0013189315795898438,249065877504
ie,0.006628990173339844,249065963520
ie,0.032645225524902344,249077796864
ie,0.017991065979003906,249078829056
ie,0.010635137557983398,249078829056
ie,0.023494243621826172,249079345152
ie,0.059345245361328125,249101492224
ie,0.0373539924621582,249102524416
ie,0.033530235290527344,249102524416
ie,0.059239864349365234,249105997824
ie,0.07944059371948242,249106911232
ie,0.0803217887878418,249109278720
ie,0.06837749481201172,249152200704
ie,0.07169461250305176,249154007040
ie,0.10430026054382324,249154523136
ie,0.1804962158203125,249157648384
ie,0.213456392288208,249160933376
ie,0.11948919296264648,249162592256
ie,0.001302480697631836,249162592256
ie,0.18596982955932617,249248088064
ie,0.0951693058013916,249247420416
ie,0.19428086280822754,249251090432
ie,0.5178146362304688,249259413504
ie,0.5559892654418945,249265860608
IS,17433157278,2022benchmark-main/benchmark/square/hc-square-005-002.col,2022benchmark-main/benchmark/square/hc-square-005-002_01.dat
o,solved
