iv,1.0728836059570312e-05,249084948480
iv,6.198883056640625e-06,249084948480
iv,4.0531158447265625e-06,249084948480
iv,4.291534423828125e-06,249084948480
iv,4.291534423828125e-06,249084948480
iv,5.0067901611328125e-06,249084948480
iv,4.76837158203125e-06,249084948480
iv,5.245208740234375e-06,249084948480
iv,5.7220458984375e-06,249084948480
iv,6.198883056640625e-06,249084948480
iv,6.9141387939453125e-06,249084948480
iv,7.152557373046875e-06,249084948480
iv,7.62939453125e-06,249084948480
iv,8.106231689453125e-06,249084948480
iv,8.344650268554688e-06,249084948480
iv,8.344650268554688e-06,249084948480
iv,8.58306884765625e-06,249084948480
iv,9.059906005859375e-06,249084948480
iv,9.059906005859375e-06,249084948480
iv,9.298324584960938e-06,249084948480
iv,9.5367431640625e-06,249084948480
iv,1.0967254638671875e-05,249084948480
iv,1.1205673217773438e-05,249084948480
iv,1.1682510375976562e-05,249084948480
iv,1.1920928955078125e-05,249084948480
iv,1.1920928955078125e-05,249084948480
iv,1.2159347534179688e-05,249084948480
iv,1.2636184692382812e-05,249084948480
iv,1.3113021850585938e-05,249084948480
iv,1.33514404296875e-05,249084948480
iv,1.3589859008789062e-05,249084948480
iv,1.7404556274414062e-05,249084948480
iv,1.4066696166992188e-05,249084948480
iv,1.4066696166992188e-05,249084948480
iv,1.4543533325195312e-05,249084948480
iv,1.4543533325195312e-05,249084948480
iv,1.52587890625e-05,249084948480
iv,1.52587890625e-05,249084948480
iv,1.5735626220703125e-05,249084948480
iv,1.5735626220703125e-05,249084948480
iv,1.621246337890625e-05,249084948480
iv,1.6450881958007812e-05,249084948480
iv,1.6689300537109375e-05,249084948480
iv,1.9788742065429688e-05,249084948480
iv,2.0265579223632812e-05,249084948480
iv,2.0503997802734375e-05,249084948480
iv,2.09808349609375e-05,249084948480
iv,2.1457672119140625e-05,249084948480
iv,2.1696090698242188e-05,249084948480
iv,2.2411346435546875e-05,249084948480
iv,2.288818359375e-05,249084948480
iv,2.2411346435546875e-05,249084948480
iv,2.3126602172851562e-05,249084948480
iv,2.4080276489257812e-05,249084948480
iv,2.6226043701171875e-05,249084948480
iv,2.384185791015625e-05,249084948480
iv,2.47955322265625e-05,249084948480
iv,2.4557113647460938e-05,249084948480
iv,2.47955322265625e-05,249084948480
iv,2.47955322265625e-05,249084948480
iv,2.5510787963867188e-05,249084948480
iv,2.5510787963867188e-05,249084948480
iv,2.5987625122070312e-05,249084948480
iv,2.5987625122070312e-05,249084948480
iv,2.6464462280273438e-05,249084948480
iv,3.0994415283203125e-05,249084948480
iv,2.9087066650390625e-05,249084948480
iv,2.9325485229492188e-05,249084948480
iv,2.9325485229492188e-05,249084948480
iv,2.9802322387695312e-05,249084948480
iv,3.0279159545898438e-05,249084948480
iv,3.0517578125e-05,249084948480
iv,3.0279159545898438e-05,249084948480
iv,3.0517578125e-05,249084948480
iv,3.1948089599609375e-05,249084948480
iv,3.1948089599609375e-05,249084948480
iv,3.218650817871094e-05,249084948480
iv,3.218650817871094e-05,249084948480
iv,3.314018249511719e-05,249084948480
iv,3.337860107421875e-05,249084948480
iv,3.337860107421875e-05,249084948480
iv,0.0003573894500732422,249085464576
iv,3.838539123535156e-05,249085464576
iv,3.695487976074219e-05,249085464576
iv,3.647804260253906e-05,249085464576
iv,4.172325134277344e-05,249085464576
iv,4.029273986816406e-05,249085464576
iv,4.649162292480469e-05,249085464576
iv,4.124641418457031e-05,249085464576
iv,4.172325134277344e-05,249085464576
iv,4.291534423828125e-05,249085464576
iv,4.267692565917969e-05,249085464576
iv,4.220008850097656e-05,249085464576
iv,4.2438507080078125e-05,249085464576
iv,4.291534423828125e-05,249085464576
iv,4.267692565917969e-05,249085464576
iv,4.4345855712890625e-05,249085464576
iv,4.458427429199219e-05,249085464576
iv,4.410743713378906e-05,249085464576
iv,4.5299530029296875e-05,249085464576
iv,4.4345855712890625e-05,249085464576
iv,4.696846008300781e-05,249085464576
iv,4.5299530029296875e-05,249085464576
iv,4.6253204345703125e-05,249085464576
iv,4.57763671875e-05,249085464576
iv,4.601478576660156e-05,249085464576
iv,4.696846008300781e-05,249085464576
iv,4.7206878662109375e-05,249085464576
iv,4.744529724121094e-05,249085464576
iv,4.9591064453125e-05,249085464576
iv,4.935264587402344e-05,249085464576
iv,7.152557373046875e-05,249085464576
iv,5.221366882324219e-05,249085464576
iv,5.1975250244140625e-05,249085464576
iv,5.221366882324219e-05,249085464576
iv,0.0006384849548339844,249085980672
iv,6.079673767089844e-05,249085980672
iv,6.651878356933594e-05,249085980672
iv,5.507469177246094e-05,249085980672
iv,5.316734313964844e-05,249085980672
iv,5.435943603515625e-05,249085980672
iv,5.3882598876953125e-05,249085980672
iv,5.53131103515625e-05,249085980672
iv,5.6743621826171875e-05,249085980672
iv,5.340576171875e-05,249085980672
iv,5.984306335449219e-05,249085980672
iv,5.459785461425781e-05,249085980672
iv,5.4836273193359375e-05,249085980672
iv,5.507469177246094e-05,249085980672
iv,5.555152893066406e-05,249085980672
iv,5.53131103515625e-05,249085980672
iv,5.555152893066406e-05,249085980672
iv,5.698204040527344e-05,249085980672
