iv,7.62939453125e-06,32059826176
iv,7.152557373046875e-06,32059826176
iv,4.0531158447265625e-06,32059826176
iv,3.814697265625e-06,32059826176
iv,4.0531158447265625e-06,32059826176
iv,4.76837158203125e-06,32059826176
iv,5.0067901611328125e-06,32059826176
iv,5.245208740234375e-06,32059826176
iv,5.4836273193359375e-06,32059826176
iv,5.9604644775390625e-06,32059826176
iv,5.9604644775390625e-06,32059826176
iv,6.9141387939453125e-06,32059826176
iv,7.152557373046875e-06,32059826176
iv,8.106231689453125e-06,32059826176
iv,8.58306884765625e-06,32059826176
iv,8.106231689453125e-06,32059826176
iv,8.344650268554688e-06,32059826176
iv,9.059906005859375e-06,32059826176
iv,9.5367431640625e-06,32059826176
iv,9.775161743164062e-06,32059826176
iv,9.5367431640625e-06,32059826176
iv,1.1444091796875e-05,32059826176
iv,1.1444091796875e-05,32059826176
iv,1.1682510375976562e-05,32059826176
iv,1.1682510375976562e-05,32059826176
iv,1.239776611328125e-05,32059826176
iv,1.3113021850585938e-05,32059826176
iv,1.2874603271484375e-05,32059826176
iv,1.33514404296875e-05,32059826176
iv,1.3589859008789062e-05,32059826176
iv,1.3828277587890625e-05,32059826176
iv,1.3828277587890625e-05,32059826176
iv,1.4543533325195312e-05,32059826176
iv,1.4781951904296875e-05,32059826176
iv,1.52587890625e-05,32059826176
iv,1.52587890625e-05,32059826176
iv,1.5497207641601562e-05,32059826176
iv,1.5735626220703125e-05,32059826176
iv,1.621246337890625e-05,32059826176
iv,1.5974044799804688e-05,32059826176
iv,1.71661376953125e-05,32059826176
iv,1.7404556274414062e-05,32059826176
iv,1.7404556274414062e-05,32059826176
iv,2.0265579223632812e-05,32059826176
iv,2.0742416381835938e-05,32059826176
iv,2.1457672119140625e-05,32059826176
iv,2.1457672119140625e-05,32059826176
iv,2.1696090698242188e-05,32059826176
iv,2.1696090698242188e-05,32059826176
iv,2.2649765014648438e-05,32059826176
iv,2.2649765014648438e-05,32059826176
iv,2.7179718017578125e-05,32059826176
iv,2.384185791015625e-05,32059826176
iv,2.3603439331054688e-05,32059826176
iv,2.4318695068359375e-05,32059826176
iv,2.4318695068359375e-05,32059826176
iv,2.4557113647460938e-05,32059826176
iv,2.5272369384765625e-05,32059826176
iv,2.574920654296875e-05,32059826176
iv,2.5987625122070312e-05,32059826176
iv,2.5510787963867188e-05,32059826176
iv,2.6226043701171875e-05,32059826176
iv,2.5987625122070312e-05,32059826176
iv,2.6464462280273438e-05,32059826176
iv,2.9087066650390625e-05,32059826176
iv,0.0003502368927001953,32060342272
iv,3.743171691894531e-05,32060342272
iv,3.218650817871094e-05,32060342272
iv,3.2901763916015625e-05,32060342272
iv,3.24249267578125e-05,32060342272
iv,3.1948089599609375e-05,32060342272
iv,3.218650817871094e-05,32060342272
iv,3.075599670410156e-05,32060342272
iv,3.1948089599609375e-05,32060342272
iv,3.218650817871094e-05,32060342272
iv,3.1948089599609375e-05,32060342272
iv,3.218650817871094e-05,32060342272
iv,3.4332275390625e-05,32060342272
iv,3.266334533691406e-05,32060342272
iv,3.2901763916015625e-05,32060342272
iv,3.2901763916015625e-05,32060342272
iv,3.361701965332031e-05,32060342272
iv,3.504753112792969e-05,32060342272
iv,3.504753112792969e-05,32060342272
iv,3.600120544433594e-05,32060342272
iv,4.076957702636719e-05,32060342272
iv,3.933906555175781e-05,32060342272
iv,4.076957702636719e-05,32060342272
iv,4.124641418457031e-05,32060342272
iv,4.124641418457031e-05,32060342272
iv,4.267692565917969e-05,32060342272
iv,4.2438507080078125e-05,32060342272
iv,4.291534423828125e-05,32060342272
iv,4.2438507080078125e-05,32060342272
iv,4.291534423828125e-05,32060342272
iv,4.315376281738281e-05,32060342272
iv,4.4345855712890625e-05,32060342272
iv,4.482269287109375e-05,32060342272
iv,4.4345855712890625e-05,32060342272
iv,4.482269287109375e-05,32060342272
iv,4.57763671875e-05,32060342272
iv,4.458427429199219e-05,32060342272
iv,4.7206878662109375e-05,32060342272
iv,4.649162292480469e-05,32060342272
