rsol,549755813887,7735264
ie,0.0016596317291259766,249105354752
ie,0.002287149429321289,249105354752
ie,0.0007295608520507812,249105354752
ie,0.0016214847564697266,249105354752
ie,1.5020370483398438e-05,249105354752
ie,0.006314277648925781,249108082688
ie,0.003591299057006836,249108082688
ie,0.0020966529846191406,249108082688
ie,0.001439809799194336,249108082688
ie,0.00024890899658203125,249108082688
ie,0.004993915557861328,249108598784
ie,0.015326261520385742,249113796608
ie,0.017189979553222656,249114427392
ie,0.02323293685913086,249114972160
ie,0.03315544128417969,249126518784
ie,0.02982354164123535,249127550976
ie,0.052175283432006836,249149755392
ie,0.0512540340423584,249151819776
ie,0.029745817184448242,249151819776
ie,0.05002331733703613,249151819776
ie,0.046350955963134766,249152851968
ie,0.12268328666687012,249198870528
ie,0.12518692016601562,249201451008
ie,0.06088376045227051,249201451008
ie,0.0012025833129882812,249201451008
ie,0.061341047286987305,249202483200
ie,0.05998945236206055,249202630656
ie,0.14493322372436523,249203720192
ie,0.145827054977417,249206927360
ie,0.20744919776916504,249212420096
ie,0.49395751953125,249303846912
ie,0.481112003326416,249306828800
ie,0.2329409122467041,249309159424
ie,0.5413739681243896,249315250176
ie,0.2706422805786133,249315250176
ie,0.3346724510192871,249486774272
ie,0.6478052139282227,249496383488
ie,1.4245119094848633,249512251392
ie,1.3013429641723633,249870938112
ie,0.9646883010864258,249890951168
ie,1.8611643314361572,249920454656
ie,1.5719718933105469,249929928704
ie,3.163027286529541,249945939968
ie,2.098085880279541,250633613312
IS,1113597391920,2022benchmark-main/benchmark/power/hc-power-004-002.col,2022benchmark-main/benchmark/power/hc-power-004-002_01.dat
o,solved
