rsol,549755813887,27933546
r,8,127,0.223
r,28,316,0.813
r,57,559,2.132
r,77,737,3.539
r,77,764,4.612
r,64,679,4.738
r,49,564,4.194
r,38,464,6.29
r,33,408,2.904
r,33,421,2.552
r,39,486,2.52
r,54,584,2.934
r,75,738,3.898
r,93,926,4.887
r,99,1035,6.13
r,88,966,6.594
r,64,756,7.251
r,39,510,4.536
r,24,320,2.994
r,23,268,1.902
r,34,376,1.643
r,55,588,3.001
r,85,810,3.853
r,117,1011,5.365
r,140,1147,9.305
r,148,1158,7.724
r,140,1091,7.671
r,120,984,7.007
r,100,874,6.081
r,91,837,5.297
r,93,869,5.115
r,99,912,5.509
r,101,921,6.042
r,94,884,6.166
r,82,838,5.816
r,76,847,5.53
r,85,946,5.448
r,112,1169,6.254
r,152,1510,8.016
r,192,1871,10.591
r,220,2148,13.15
r,230,2288,29.188
r,220,2283,16.069
r,197,2139,16.275
r,176,1904,14.352
r,166,1718,12.307
r,167,1684,11.075
r,178,1761,10.885
r,194,1865,11.305
r,204,1947,11.906
r,201,1928,12.718
r,186,1763,15.68
r,164,1540,10.744
r,145,1421,9.555
r,144,1510,8.559
r,171,1798,9.316
r,224,2242,11.777
r,292,2784,15.216
r,356,3311,39.25
r,395,3628,23.419
r,399,3622,25.535
r,373,3397,25.176
r,331,3080,24.706
r,293,2819,21.739
r,276,2760,19.533
r,282,2868,20.524
r,302,3061,20.316
r,325,3291,22.089
r,340,3491,92.38
r,341,3590,26.498
r,336,3613,25.996
r,338,3643,26.099
r,349,3704,26.529
r,363,3761,27.074
r,375,3795,29.41
r,379,3791,27.542
r,373,3743,27.129
r,368,3675,26.098
r,379,3702,25.331
r,413,3986,26.007
r,472,4604,28.657
r,551,5440,33.988
r,632,6299,40.311
r,688,6909,47.764
r,701,7123,51.399
r,669,6911,183.714
r,609,6371,57.169
r,550,5789,45.698
r,521,5391,40.882
r,531,5325,38.152
r,569,5541,38.063
r,614,6026,40.79
r,645,6420,56.005
r,650,6546,47.077
r,636,6405,52.019
r,620,6197,124.609
r,614,6063,47.411
r,626,6252,43.988
r,660,6686,55.391
r,707,7225,49.188
r,749,7628,53.583
r,772,7793,57.042
r,769,7725,58.719
r,743,7545,57.186
r,715,7385,55.096
r,717,7409,127.968
r,769,7775,59.786
r,871,8409,58.487
r,1012,9236,119.269
r,1172,10063,71.267
r,1318,10719,78.169
r,1421,11054,83.057
r,1470,11157,85.522
r,1469,11178,86.389
r,1433,11133,86.547
r,1390,11095,86.042
r,1363,11036,95.722
r,1357,10967,85.101
r,1365,10788,84.853
r,1379,10641,84.228
r,1391,10498,88.018
r,1399,10397,91.572
r,1412,10425,81.473
r,1443,10698,83.379
r,1497,11086,83.317
r,1569,11409,86.035
r,1648,11613,88.795
r,1721,11718,92.207
r,1780,11753,92.169
r,1828,11841,92.823
r,1874,12120,94.291
r,1922,12393,94.748
r,1969,12704,171.526
r,2009,13000,99.119
r,2035,13356,99.983
r,2049,13631,101.338
r,2073,13952,102.461
r,2133,14487,103.25
r,2236,15316,107.164
r,2367,16367,112.778
r,2497,17417,120.394
r,2588,18240,127.811
r,2616,18513,156.271
r,2587,18381,134.135
r,2527,17921,131.935
r,2461,17428,211.597
r,2412,16982,124.234
r,2397,17035,122.626
r,2416,17478,125.757
r,2453,18083,125.622
r,2493,18513,128.773
r,2525,18807,149.68
r,2537,18910,153.242
r,2526,19013,142.814
r,2508,19258,133.38
r,2502,19753,133.001
r,2513,20381,213.48
r,2540,20922,139.249
r,2580,21251,197.24
r,2618,21422,144.173
r,2638,21495,144.859
r,2642,21504,145.909
r,2639,21506,144.705
r,2631,21440,143.593
r,2623,21397,142.415
r,2623,21422,144.007
r,2624,21487,146.582
r,2606,21370,142.3
r,2559,21053,140.486
r,2489,20607,139.232
r,2409,20062,134.338
r,2337,19586,167.767
r,2292,19219,127.326
r,2274,19041,124.607
r,2261,18817,122.942
r,2234,18442,120.673
r,2193,17909,117.258
r,2145,17337,112.305
r,2097,16665,108.527
r,2061,16083,2522.56
r,2044,15844,104.705
r,2034,15834,96.569
r,2015,15683,96.127
r,1985,15331,103.776
r,1943,14799,92.336
r,1882,14088,106.509
r,1809,13337,83.857
r,1744,12752,78.235
r,1695,12484,74.745
r,1658,12281,71.933
r,1630,12074,148.994
r,1601,11742,69.872
r,1553,11361,67.225
r,1483,10868,65.559
r,1408,10286,61.848
r,1341,9676,58.255
r,1282,9131,54.322
r,1232,8716,50.24
r,1193,8487,47.401
r,1155,8319,45.938
r,1105,8057,46.355
r,1045,7703,43.004
r,985,7333,76.595
r,929,7032,48.145
r,882,6841,36.199
r,854,6833,34.241
r,843,6876,33.789
r,831,6794,34.32
r,806,6547,33.783
r,769,6264,32.071
r,719,5895,30.529
r,657,5383,28.158
r,599,4943,25.628
r,558,4709,22.971
r,526,4517,21.403
r,493,4205,20.126
r,461,3886,18.544
r,429,3631,17.31
r,391,3328,16.048
r,352,2920,14.939
r,324,2594,13.429
r,309,2417,11.756
r,300,2323,10.889
r,291,2207,10.347
r,276,2044,9.747
r,248,1844,8.912
r,209,1581,8.037
r,172,1283,7.034
r,146,992,5.461
r,129,828,4.295
r,119,774,3.67
r,118,821,3.507
r,122,882,3.751
r,121,875,4.202
r,111,791,4.158
r,95,639,3.666
r,75,496,2.9
r,55,388,2.196
r,45,368,1.79
r,49,387,1.699
iv,5.7220458984375e-06,249056882688
iv,5.7220458984375e-06,249056882688
iv,4.0531158447265625e-06,249056882688
iv,4.291534423828125e-06,249056882688
iv,4.0531158447265625e-06,249056882688
iv,4.5299530029296875e-06,249056882688
iv,5.0067901611328125e-06,249056882688
iv,5.4836273193359375e-06,249056882688
iv,5.7220458984375e-06,249056882688
