step,size,zdd,time
0,IS,15.344812870025635,2022benchmark-main/benchmark/color04/david.col,2022benchmark-main/benchmark/color04/david_02.dat
1,21,244,0.271
2,197,1038,1.496
3,1101,3063,6.97
4,4106,6707,28.849
5,10814,11517,73.968
6,20722,16162,152.721
7,29282,19082,381.946
8,30541,19255,307.457
9,23241,16553,342.49
10,12553,11763,253.943
11,4561,6443,150.208
12,1000,2369,67.034
13,100,428,18.349
14,0,0,2.354
15
16,Perfect!
